"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 24, 2009","11,695.9","11,808","11,900.9","11,640.8","0","-0.95%"
"Sep 25, 2009","11,643.8","11,692.8","11,712.5","11,561","0","-0.42%"
"Sep 28, 2009","11,891.2","11,622","11,891.2","11,541.2","0","2.32%"
"Sep 29, 2009","11,853.7","11,933.5","11,938.2","11,801.7","0","-0.67%"
"Sep 30, 2009","11,756.1","11,870","11,929.5","11,628.9","0","-0.96%"
"Oct 01, 2009","11,518.2","11,766.6","11,851.1","11,511.4","0","-2.11%"
"Oct 02, 2009","11,326.7","11,385.4","11,427.8","11,268.5","0","-0.52%"
"Oct 05, 2009","11,557","11,322.2","11,579","11,271","0","2.07%"
"Oct 06, 2009","11,817.1","11,594.7","11,836","11,591.8","0","1.92%"
"Oct 07, 2009","11,721.4","11,821.9","11,854.3","11,671.3","0","-0.85%"
"Oct 08, 2009","11,814.3","11,857.8","11,905.7","11,753.1","0","-0.37%"
"Oct 09, 2009","11,743.2","11,809","11,907.5","11,691.8","0","-0.56%"
"Oct 12, 2009","11,748.8","11,760.7","11,870.3","11,734.1","0","-0.1%"
"Oct 13, 2009","11,608.3","11,717","11,735.7","11,542.1","0","-0.93%"
"Oct 14, 2009","11,870.9","11,714.2","11,881.7","11,713.1","0","1.34%"
"Oct 15, 2009","11,849.7","11,900.3","11,942.8","11,792.8","0","-0.43%"
"Oct 16, 2009","11,676.4","11,889.4","11,952.9","11,611.5","0","-1.79%"
"Oct 19, 2009","11,885.3","11,747.7","11,907","11,730.5","0","1.17%"
"Oct 20, 2009","11,790.2","11,945.7","11,951.8","11,782.6","0","-1.3%"
"Oct 21, 2009","11,875.2","11,786.6","11,911.4","11,644.9","0","0.75%"
"Oct 22, 2009","11,828.6","11,713","11,855.5","11,686.3","0","0.99%"
