"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 02, 2010","148.4023","148.4895","148.8561","148.0508","-","0.76%"
"Nov 01, 2010","147.2782","148.6059","149.1515","147.0069","-","0.01%"
"Oct 29, 2010","147.2686","146.3784","147.4043","146.1906","-","0.28%"
"Oct 28, 2010","146.8621","146.8999","147.2460","146.2901","-","0.58%"
"Oct 27, 2010","146.0175","145.7888","146.0936","144.8713","-","-0.72%"
"Oct 26, 2010","147.0763","145.9102","147.2495","145.6453","-","0.56%"
"Oct 25, 2010","146.2623","146.8905","147.2230","145.5680","-","0.99%"
"Oct 22, 2010","144.8354","145.0370","145.3351","144.3922","-","0.25%"
"Oct 21, 2010","144.4684","146.9821","147.0530","144.1324","-","-1.25%"
"Oct 20, 2010","146.3018","144.6123","146.4224","143.9054","-","1.98%"
"Oct 19, 2010","143.4661","144.9717","144.9846","143.3363","-","-1.88%"
"Oct 18, 2010","146.2113","144.9835","146.4734","144.8795","-","0.37%"
"Oct 15, 2010","145.6745","147.1761","147.7994","145.4860","-","-0.85%"
"Oct 14, 2010","146.9229","147.5503","147.9510","146.7352","-","0.06%"
"Oct 13, 2010","146.8343","147.3505","147.6392","146.5301","-","0.55%"
"Oct 12, 2010","146.0337","144.9972","146.4841","144.5988","-","0.64%"
"Oct 11, 2010","145.1062","145.3523","146.4128","144.0765","-","0.49%"
"Oct 08, 2010","144.3944","139.7221","144.4460","139.7077","-","3.22%"
"Oct 07, 2010","139.8925","142.3360","142.6233","139.7515","-","-1.09%"
"Oct 06, 2010","141.4330","141.2420","141.9744","140.9842","-","0.32%"
"Oct 05, 2010","140.9786","139.4326","141.1476","139.1422","-","1.81%"
"Oct 04, 2010","138.4738","138.2305","138.8966","138.0016","-","-0.48%"
"Oct 01, 2010","139.1355","140.4870","140.8502","138.8737","-","-0.83%"
"Sep 30, 2010","140.2939","140.6127","140.6991","138.3843","-","0.07%"
"Sep 29, 2010","140.1933","138.8354","140.2671","138.2845","-","0.37%"
"Sep 28, 2010","139.6802","139.0895","140.5425","138.9926","-","-0.10%"
"Sep 27, 2010","139.8138","140.5213","140.6190","139.1379","-","-0.29%"
"Sep 24, 2010","140.2264","139.1589","140.5163","139.0323","-","1.21%"
"Sep 23, 2010","138.5530","137.7888","138.8912","137.5082","-","0.38%"
"Sep 22, 2010","138.0307","138.3637","139.0973","137.5286","-","0.57%"
"Sep 21, 2010","137.2543","138.1266","138.5326","137.1278","-","-0.69%"
"Sep 20, 2010","138.2018","139.3457","139.4612","138.1135","-","-0.15%"
"Sep 17, 2010","138.4152","139.0412","139.0478","137.5963","-","0.70%"
"Sep 16, 2010","137.4492","137.8029","138.0392","136.6182","-","-0.12%"
"Sep 15, 2010","137.6108","137.7730","137.8092","137.1500","-","-0.25%"
"Sep 14, 2010","137.9589","136.8688","138.1715","136.7050","-","0.81%"
"Sep 13, 2010","136.8500","136.4914","137.6187","136.3529","-","0.91%"
"Sep 10, 2010","135.6180","135.5642","136.2925","135.0539","-","0.42%"
"Sep 09, 2010","135.0542","134.7482","135.5100","134.6160","-","-0.27%"
"Sep 08, 2010","135.4259","135.4510","136.0730","135.1492","-","0.01%"
"Sep 07, 2010","135.4093","133.8541","135.6017","133.6457","-","0.31%"
"Sep 03, 2010","134.9887","133.7468","135.0365","133.2977","-","1.07%"
"Sep 02, 2010","133.5562","132.5260","133.6043","132.4647","-","0.83%"
"Sep 01, 2010","132.4602","131.8219","132.9497","131.5888","-","1.26%"
"Aug 31, 2010","130.8135","131.4371","132.4263","130.7724","-","-1.02%"
"Aug 30, 2010","132.1616","131.8185","132.5729","131.7667","-","0.44%"
"Aug 27, 2010","131.5846","130.4039","131.9148","129.9540","-","1.10%"
"Aug 26, 2010","130.1538","129.8420","130.5856","129.6900","-","1.07%"
"Aug 25, 2010","128.7760","129.1481","129.1772","128.2874","-","-0.44%"
"Aug 24, 2010","129.3401","129.4042","129.7390","128.8100","-","-1.26%"
"Aug 23, 2010","130.9887","131.8260","131.9234","130.7100","-","-0.30%"
"Aug 20, 2010","131.3870","131.1738","131.6345","130.9016","-","-0.56%"
"Aug 19, 2010","132.1212","133.4934","133.7113","131.8373","-","-0.60%"
"Aug 18, 2010","132.9206","132.4814","133.1485","131.5655","-","-0.06%"
"Aug 17, 2010","132.9994","133.0589","133.6500","132.6426","-","0.73%"
"Aug 16, 2010","132.0390","132.9717","133.4281","131.9653","-","-0.54%"
"Aug 13, 2010","132.7604","133.1175","133.3121","132.4725","-","-0.02%"
"Aug 12, 2010","132.7854","132.3233","133.6663","132.2220","-","0.36%"
"Aug 11, 2010","132.3026","133.0635","133.2348","131.8536","-","-1.00%"
"Aug 10, 2010","133.6366","133.4784","134.4667","132.9642","-","-1.00%"
"Aug 09, 2010","134.9861","135.9634","136.1080","134.7923","-","-0.24%"
"Aug 06, 2010","135.3150","136.9055","137.4755","134.9468","-","-1.12%"
"Aug 05, 2010","136.8524","138.1480","138.4565","136.3876","-","-0.11%"
"Aug 04, 2010","137.0067","136.2031","137.1320","135.9199","-","1.24%"
"Aug 03, 2010","135.3231","135.2448","135.8543","135.0059","-","-0.20%"
"Aug 02, 2010","135.5964","135.6308","136.6880","135.0683","-","1.00%"
"Jul 30, 2010","134.2481","132.2419","134.2913","131.5758","-","1.84%"
"Jul 29, 2010","131.8179","130.6124","132.0919","130.5124","-","1.45%"
"Jul 28, 2010","129.9303","129.7029","130.4461","129.0756","-","0.88%"
"Jul 27, 2010","128.7907","130.4058","130.5763","128.4029","-","-0.75%"
"Jul 26, 2010","129.7701","129.5119","130.0703","129.2580","-","-0.10%"
"Jul 23, 2010","129.9001","130.1701","130.4743","129.7296","-","-0.30%"
"Jul 22, 2010","130.2938","128.8070","130.5615","128.7695","-","1.84%"
"Jul 21, 2010","127.9434","128.4188","128.9765","127.7754","-","0.33%"
"Jul 20, 2010","127.5198","126.6653","127.8253","126.2705","-","0.38%"
"Jul 19, 2010","127.0421","127.5932","128.0284","126.4500","-","-0.41%"
"Jul 16, 2010","127.5592","129.1009","129.1056","126.9178","-","-1.06%"
"Jul 15, 2010","128.9201","128.0669","129.0109","126.8802","-","1.30%"
"Jul 14, 2010","127.2685","126.9283","128.1447","126.5644","-","0.11%"
"Jul 13, 2010","127.1243","126.2027","127.5282","126.0667","-","1.08%"
"Jul 12, 2010","125.7664","126.4390","126.6642","125.5114","-","-0.93%"
"Jul 09, 2010","126.9449","126.4918","127.3497","126.1562","-","0.47%"
"Jul 08, 2010","126.3520","126.1716","126.9307","125.4137","-","0.39%"
"Jul 07, 2010","125.8597","124.1747","126.2841","124.1416","-","1.52%"
"Jul 06, 2010","123.9774","125.2320","126.1758","123.9421","-","-0.01%"
"Jul 02, 2010","123.9871","125.0845","125.3205","123.8180","-","-0.58%"
"Jul 01, 2010","124.7053","124.7794","125.0161","123.4080","-","-0.83%"
"Jun 30, 2010","125.7471","124.7208","125.8614","123.9525","-","1.22%"
"Jun 29, 2010","124.2283","125.8094","125.9027","124.0423","-","-2.65%"
"Jun 28, 2010","127.6053","128.6249","128.6293","127.2736","-","-0.89%"
"Jun 25, 2010","128.7508","127.3797","128.9075","127.3390","-","1.29%"
"Jun 24, 2010","127.1069","126.8144","127.4076","126.6084","-","0.42%"
"Jun 23, 2010","126.5781","127.9263","127.9935","126.2444","-","-0.97%"
"Jun 22, 2010","127.8164","127.2891","128.5505","127.2083","-","-0.45%"
"Jun 21, 2010","128.3954","130.4494","130.7903","127.6569","-","-0.04%"
"Jun 18, 2010","128.4524","128.2857","129.3017","127.9368","-","-0.28%"
"Jun 17, 2010","128.8184","128.8278","129.4273","128.2085","-","0.03%"
"Jun 16, 2010","128.7771","128.3987","129.0937","127.9331","-","-0.01%"
"Jun 15, 2010","128.7876","127.5350","128.8117","127.0716","-","1.28%"
"Jun 14, 2010","127.1607","126.6213","127.5148","126.3951","-","1.68%"
"Jun 11, 2010","125.0619","124.8949","125.3181","124.3278","-","0.71%"
"Jun 10, 2010","124.1814","123.7400","125.1867","123.6841","-","0.44%"
"Jun 09, 2010","123.6378","123.4283","124.4216","123.3414","-","0.66%"
"Jun 08, 2010","122.8249","122.5020","123.1917","122.0108","-","0.43%"
"Jun 07, 2010","122.3014","121.4127","122.7350","121.1931","-","0.23%"
"Jun 04, 2010","122.0239","123.9455","124.2356","121.9377","-","-2.10%"
"Jun 03, 2010","124.6438","123.9984","124.8434","123.2643","-","0.56%"
"Jun 02, 2010","123.9527","123.6778","124.6642","122.9354","-","-0.01%"
"Jun 01, 2010","123.9624","123.8576","125.8536","123.8470","-","-1.12%"
"May 28, 2010","125.3626","126.8965","127.1379","124.9295","-","-1.02%"
"May 27, 2010","126.6528","125.4160","126.7029","125.1159","-","1.86%"
"May 26, 2010","124.3379","124.4379","125.1360","123.7780","-","1.59%"
"May 25, 2010","122.3947","121.7565","122.7170","121.3841","-","-1.38%"
"May 24, 2010","124.1039","123.4145","124.5172","123.3198","-","0.61%"
"May 21, 2010","123.3455","123.0686","124.5920","122.5580","-","0.28%"
"May 20, 2010","123.0061","122.7955","123.4532","121.5151","-","-0.85%"
"May 19, 2010","124.0658","124.1750","125.1919","123.1415","-","-1.36%"
"May 18, 2010","125.7702","126.6110","127.2086","125.2865","-","0.53%"
"May 17, 2010","125.1029","127.2915","127.5405","124.6397","-","-2.14%"
"May 14, 2010","127.8429","129.5732","130.0942","127.6341","-","-2.39%"
"May 13, 2010","130.9686","131.1749","131.9534","130.6641","-","-0.25%"
"May 12, 2010","131.2912","131.3550","132.1648","130.7145","-","0.76%"
"May 11, 2010","130.3043","128.7690","130.7985","128.7676","-","0.05%"
"May 10, 2010","130.2348","130.8825","131.1795","129.2807","-","1.22%"
"May 07, 2010","128.6608","128.3808","129.0124","126.9503","-","0.27%"
"May 06, 2010","128.3115","129.7853","130.2572","127.9917","-","-1.44%"
"May 05, 2010","130.1810","130.5394","130.8328","128.7999","-","-1.44%"
"May 04, 2010","132.0838","133.8245","134.0717","131.8465","-","-2.20%"
"May 03, 2010","135.0543","134.9155","135.3725","134.3947","-","0.26%"
"Apr 30, 2010","134.7037","134.2320","134.7776","133.7056","-","0.90%"
"Apr 29, 2010","133.5043","134.5221","134.7246","133.1158","-","-0.29%"
"Apr 28, 2010","133.8974","133.2699","134.2637","133.2408","-","0.40%"
"Apr 27, 2010","133.3635","134.7422","135.6557","133.2393","-","-1.77%"
"Apr 26, 2010","135.7618","136.7393","136.9238","135.4462","-","-0.21%"
"Apr 23, 2010","136.0527","135.1985","136.3657","134.7104","-","0.50%"
"Apr 22, 2010","135.3789","134.4597","135.4090","133.5391","-","0.29%"
"Apr 21, 2010","134.9941","134.2874","135.7457","134.0620","-","0.37%"
"Apr 20, 2010","134.4900","134.3841","134.8034","134.0950","-","0.94%"
"Apr 19, 2010","133.2404","133.4908","134.2411","132.8791","-","-1.40%"
"Apr 16, 2010","135.1308","136.6029","136.8015","134.5106","-","-1.19%"
"Apr 15, 2010","136.7546","136.1837","137.3684","136.0943","-","0.14%"
"Apr 14, 2010","136.5648","135.9625","137.0250","135.8051","-","0.92%"
"Apr 13, 2010","135.3247","134.2010","135.4993","133.5712","-","0.50%"
"Apr 12, 2010","134.6528","135.2120","135.8718","134.4438","-","-0.06%"
"Apr 09, 2010","134.7324","134.9291","135.3076","134.4172","-","0.59%"
"Apr 08, 2010","133.9471","133.9223","134.5048","133.5927","-","-0.84%"
"Apr 07, 2010","135.0850","134.7859","135.8264","134.2671","-","-0.01%"
"Apr 06, 2010","135.0982","135.3420","136.0072","134.7785","-","-0.25%"
"Apr 05, 2010","135.4368","134.3276","135.5482","134.1299","-","1.18%"
"Apr 01, 2010","133.8558","133.2206","134.0304","132.7585","-","1.29%"
"Mar 31, 2010","132.1517","131.8649","132.4309","131.7144","-","-0.39%"
"Mar 30, 2010","132.6741","132.6223","132.7115","131.9126","-","0.46%"
"Mar 29, 2010","132.0728","130.7987","132.7078","130.7132","-","1.83%"
"Mar 26, 2010","129.7026","130.6016","130.7061","129.5776","-","-0.08%"
"Mar 25, 2010","129.8026","130.9767","131.4052","129.6477","-","-0.60%"
"Mar 24, 2010","130.5921","129.8793","130.8045","129.8382","-","-0.91%"
"Mar 23, 2010","131.7939","131.6732","132.5190","131.5933","-","-0.21%"
"Mar 22, 2010","132.0728","131.0191","132.5556","130.3320","-","-0.23%"
"Mar 19, 2010","132.3821","133.4031","133.4224","131.6328","-","-0.88%"
"Mar 18, 2010","133.5578","133.5288","133.9246","132.9325","-","-0.48%"
"Mar 17, 2010","134.2027","133.4834","134.2881","133.0718","-","0.98%"
"Mar 16, 2010","132.9010","131.9202","133.1773","131.8930","-","1.17%"
"Mar 15, 2010","131.3578","131.8534","132.0462","130.9130","-","-0.82%"
"Mar 12, 2010","132.4443","133.5476","133.7041","132.0175","-","-0.18%"
"Mar 11, 2010","132.6865","133.3438","133.3585","132.4558","-","-0.69%"
"Mar 10, 2010","133.6101","134.0597","134.9811","132.5755","-","-0.24%"
"Mar 09, 2010","133.9307","133.3361","134.3233","133.0444","-","-0.44%"
"Mar 08, 2010","134.5231","134.8161","135.2488","133.7760","-","-0.12%"
"Mar 05, 2010","134.6791","134.5299","135.5753","134.4011","-","0.55%"
"Mar 04, 2010","133.9446","135.5811","135.6097","133.5504","-","-1.41%"
"Mar 03, 2010","135.8540","134.7521","136.1537","134.7388","-","1.09%"
"Mar 02, 2010","134.3852","133.3792","134.8773","133.1119","-","1.07%"
"Mar 01, 2010","132.9638","133.8009","134.7825","132.6658","-","-0.65%"
"Feb 26, 2010","133.8318","132.0036","133.9635","131.8726","-","1.67%"
"Feb 25, 2010","131.6358","132.1683","132.2929","130.6706","-","-1.28%"
"Feb 24, 2010","133.3488","132.0168","133.3726","131.9934","-","0.83%"
"Feb 23, 2010","132.2560","133.5018","133.6686","132.2257","-","-1.57%"
"Feb 22, 2010","134.3712","134.8267","134.9676","133.5085","-","-0.35%"
"Feb 19, 2010","134.8378","133.3876","134.9076","133.0587","-","0.48%"
"Feb 18, 2010","134.1996","133.2582","134.7515","132.9839","-","0.20%"
"Feb 17, 2010","133.9284","134.4090","134.5604","133.3737","-","-0.30%"
"Feb 16, 2010","134.3313","132.8618","134.8753","132.7678","-","2.54%"
"Feb 12, 2010","130.9984","130.2130","131.2826","129.4666","-","-0.52%"
"Feb 11, 2010","131.6842","130.8936","131.7933","129.6720","-","1.38%"
"Feb 10, 2010","129.8922","129.5425","130.3016","128.1521","-","0.44%"
"Feb 09, 2010","129.3281","129.3226","130.0771","128.1118","-","1.05%"
"Feb 08, 2010","127.9806","128.0569","129.1065","127.2871","-","1.12%"
"Feb 05, 2010","126.5582","127.7812","128.8056","125.5633","-","-1.39%"
"Feb 04, 2010","128.3408","131.0392","131.0685","127.3607","-","-2.16%"
"Feb 03, 2010","131.1780","133.3978","133.4054","130.9749","-","-1.37%"
"Feb 02, 2010","133.0017","131.8685","133.2298","131.0582","-","1.79%"
"Feb 01, 2010","130.6602","129.7051","130.9572","129.3919","-","1.25%"
"Jan 29, 2010","129.0506","130.4590","131.3062","128.8210","-","-0.77%"
"Jan 28, 2010","130.0522","131.1687","131.3448","129.1950","-","-0.67%"
"Jan 27, 2010","130.9287","133.0915","133.1014","130.3834","-","-2.00%"
"Jan 26, 2010","133.6062","133.8228","134.2773","132.9147","-","-1.11%"
"Jan 25, 2010","135.1093","135.1011","135.5702","134.7100","-","0.16%"
"Jan 22, 2010","134.8958","135.2137","135.8232","134.1645","-","-0.54%"
"Jan 21, 2010","135.6214","136.6323","137.1056","135.0370","-","-0.51%"
"Jan 20, 2010","136.3228","137.4699","137.5329","135.4897","-","-1.56%"
"Jan 19, 2010","138.4845","137.3439","138.9807","136.9775","-","0.29%"
"Jan 15, 2010","138.0864","138.8821","139.3017","137.9726","-","-0.98%"
"Jan 14, 2010","139.4570","140.1452","140.7016","138.9282","-","-0.38%"
"Jan 13, 2010","139.9948","138.5449","140.1978","137.3904","-","0.59%"
"Jan 12, 2010","139.1714","140.4904","140.9885","138.3720","-","-2.00%"
"Jan 11, 2010","142.0089","143.9214","143.9214","141.6573","-","-0.28%"
"Jan 08, 2010","142.4108","141.9158","142.7901","141.7857","-","-0.30%"
"Jan 07, 2010","142.8457","143.7566","144.4969","142.7681","-","-1.51%"
"Jan 06, 2010","145.0288","142.8943","145.1150","142.8928","-","2.05%"
"Jan 05, 2010","142.1119","142.4968","142.8614","138.1546","-","-0.13%"
"Jan 04, 2010","142.3014","141.9432","142.7150","141.6387","-","2.24%"
"Dec 31, 2009","139.1873","140.2137","140.4383","139.1496","-","-0.20%"
"Dec 30, 2009","139.4723","139.7767","140.0662","139.2602","-","-0.12%"
"Dec 29, 2009","139.6383","140.2386","140.5035","139.3762","-","-0.29%"
"Dec 28, 2009","140.0458","139.4310","141.1910","139.3017","-","1.46%"
"Dec 24, 2009","138.0283","137.6813","138.4699","137.3193","-","0.53%"
"Dec 23, 2009","137.3017","135.3666","137.3945","135.1349","-","1.82%"
"Dec 22, 2009","134.8537","134.1087","135.7658","133.3470","-","-0.06%"
"Dec 21, 2009","134.9398","136.5326","136.5752","134.7211","-","-0.41%"
"Dec 18, 2009","135.4904","136.0941","136.3459","134.5797","-","0.31%"
"Dec 17, 2009","135.0661","135.6583","135.9785","134.3506","-","-1.21%"
"Dec 16, 2009","136.7251","135.7254","137.0579","135.4983","-","1.49%"
"Dec 15, 2009","134.7162","134.1270","135.1461","133.9847","-","0.20%"
"Dec 14, 2009","134.4472","133.6240","134.7295","133.5674","-","0.97%"
"Dec 11, 2009","133.1536","133.7203","133.8024","132.2494","-","0.56%"
"Dec 10, 2009","132.4124","131.6500","133.0345","131.4017","-","0.63%"
"Dec 09, 2009","131.5882","134.3333","134.8115","131.3584","-","-1.60%"
"Dec 08, 2009","133.7297","134.4318","134.5184","133.5121","-","-0.75%"
"Dec 07, 2009","134.7457","134.0702","135.4902","133.7196","-","-0.03%"
"Dec 04, 2009","134.7893","135.8306","137.1036","134.2918","-","-0.98%"
"Dec 03, 2009","136.1255","137.2597","137.4478","135.8498","-","-0.38%"
"Dec 02, 2009","136.6404","137.5458","138.1688","136.2784","-","-0.68%"
"Dec 01, 2009","137.5748","137.1128","138.4268","137.0118","-","0.79%"
"Nov 30, 2009","136.4934","135.3610","136.9806","134.5587","-","0.86%"
"Nov 27, 2009","135.3235","133.7536","136.1610","131.9292","-","-1.40%"
"Nov 25, 2009","137.2439","135.2293","137.2768","134.7743","-","2.45%"
"Nov 24, 2009","133.9625","135.1799","135.2433","133.3892","-","-0.97%"
"Nov 23, 2009","135.2716","136.8575","137.7284","134.9536","-","0.27%"
"Nov 20, 2009","134.9036","133.7732","135.1326","133.4750","-","0.14%"
"Nov 19, 2009","134.7149","135.0622","135.6221","133.7594","-","-1.03%"
"Nov 18, 2009","136.1142","137.7202","137.8469","135.7716","-","-0.22%"
"Nov 17, 2009","136.4165","135.3062","136.6606","135.3062","-","0.24%"
"Nov 16, 2009","136.0834","133.4410","136.3487","133.0741","-","3.35%"
"Nov 13, 2009","131.6753","131.5154","132.1295","130.5900","-","0.16%"
"Nov 12, 2009","131.4703","132.2162","132.5268","131.2819","-","-1.45%"
"Nov 11, 2009","133.4080","133.9121","134.6261","133.1013","-","0.56%"
"Nov 10, 2009","132.6669","132.8915","133.6564","131.6924","-","-0.65%"
"Nov 09, 2009","133.5374","132.9098","133.8238","132.2654","-","1.61%"
"Nov 06, 2009","131.4192","133.4683","133.7234","131.1086","-","-1.72%"
"Nov 05, 2009","133.7152","134.6734","134.9873","133.6716","-","-0.86%"
"Nov 04, 2009","134.8776","135.6497","136.2110","134.3625","-","0.21%"
"Nov 03, 2009","134.6014","132.1940","134.9532","131.5094","-","1.09%"
"Nov 02, 2009","133.1560","132.6648","133.5201","131.9496","-","0.98%"
"Oct 30, 2009","131.8621","133.7737","134.4003","131.4818","-","-2.16%"
"Oct 29, 2009","134.7712","132.1375","135.1904","131.6975","-","2.34%"
"Oct 28, 2009","131.6834","133.3078","133.9169","131.5135","-","-2.36%"
"Oct 27, 2009","134.8714","135.4451","135.9745","134.1699","-","-0.20%"
"Oct 26, 2009","135.1398","137.7460","138.5445","134.6318","-","-1.59%"
"Oct 23, 2009","137.3180","138.9170","139.3820","136.9970","-","-0.45%"
"Oct 22, 2009","137.9370","138.1600","138.4450","136.8630","-","-0.70%"
"Oct 21, 2009","138.9060","134.7270","139.5610","134.7010","-","2.25%"
"Oct 20, 2009","135.8430","136.4990","137.1440","135.0630","-","-0.53%"
"Oct 19, 2009","136.5690","134.8190","136.7660","134.6590","-","1.67%"
"Oct 16, 2009","134.3210","132.8190","134.3760","132.5190","-","0.75%"
"Oct 15, 2009","133.3170","130.7740","133.6040","130.4890","-","0.94%"
"Oct 14, 2009","132.0770","131.8910","132.4450","131.6140","-","0.51%"
"Oct 13, 2009","131.4020","132.9570","132.9690","130.1570","-","-0.32%"
"Oct 12, 2009","131.8240","131.1810","132.2430","130.8100","-","2.05%"
"Oct 09, 2009","129.1770","129.8810","130.4910","128.7870","-","-0.99%"
"Oct 08, 2009","130.4710","128.7130","131.1390","127.7940","-","2.60%"
"Oct 07, 2009","127.1630","127.7830","128.6820","126.6020","-","-0.27%"
"Oct 06, 2009","127.5040","127.2910","128.9180","127.0360","-","1.56%"
"Oct 05, 2009","125.5450","123.9910","126.2070","123.2950","-","1.10%"
"Oct 02, 2009","124.1740","123.9470","125.1790","122.7820","-","-1.01%"
"Oct 01, 2009","125.4470","126.4890","127.5760","124.6440","-","-1.75%"
"Sep 30, 2009","127.6830","125.2390","127.7010","123.9040","-","2.87%"
"Sep 29, 2009","124.1180","123.5720","124.6140","122.9800","-","0.26%"
"Sep 28, 2009","123.7970","122.8980","124.4040","122.6800","-","0.35%"
"Sep 25, 2009","123.3670","123.9510","124.2130","122.6780","-","-0.25%"
"Sep 24, 2009","123.6760","125.4370","125.7740","122.7740","-","-1.95%"
"Sep 23, 2009","126.1320","126.5750","126.7470","125.1920","-","-0.96%"
"Sep 22, 2009","127.3550","126.9800","127.6490","126.3080","-","1.72%"
"Sep 21, 2009","125.2010","126.1350","126.1510","124.8510","-","-1.81%"
"Sep 18, 2009","127.5100","128.2960","128.7520","127.3470","-","-1.11%"
"Sep 17, 2009","128.9450","129.4180","130.0660","128.5420","-","-0.46%"
"Sep 16, 2009","129.5390","127.2760","129.6160","127.2270","-","2.34%"
"Sep 15, 2009","126.5820","125.0060","127.0800","124.2860","-","2.00%"
"Sep 14, 2009","124.1040","122.9170","124.2380","122.6170","-","0.25%"
"Sep 11, 2009","123.7920","126.3600","127.3850","123.4530","-","-1.65%"
"Sep 10, 2009","125.8640","124.8840","125.9640","123.8300","-","0.40%"
"Sep 09, 2009","125.3620","125.8300","126.5330","125.3080","-","-0.07%"
"Sep 08, 2009","125.4520","125.3060","126.6630","125.1790","-","2.05%"
"Sep 04, 2009","122.9310","123.3590","123.6570","121.9560","-","-0.54%"
"Sep 03, 2009","123.6010","124.9570","124.9570","123.0360","-","0.01%"
"Sep 02, 2009","123.5910","123.0160","124.0360","122.3250","-","0.09%"
"Sep 01, 2009","123.4860","125.3480","126.7430","123.4170","-","-1.78%"
"Aug 31, 2009","125.7190","126.4010","126.4080","124.7230","-","-1.66%"
"Aug 28, 2009","127.8440","128.3600","128.6730","127.0910","-","0.88%"
"Aug 27, 2009","126.7260","126.3590","126.8540","124.9380","-","0.16%"
"Aug 26, 2009","126.5190","126.9440","126.9890","125.6450","-","-0.32%"
"Aug 25, 2009","126.9230","128.3480","128.8340","126.3410","-","-1.42%"
"Aug 24, 2009","128.7510","128.3250","129.1130","127.9390","-","0.91%"
"Aug 21, 2009","127.5880","127.4880","128.4640","127.2710","-","1.29%"
"Aug 20, 2009","125.9630","127.3700","127.5350","125.7430","-","-1.02%"
"Aug 19, 2009","127.2620","124.8980","127.4940","123.9990","-","0.93%"
"Aug 18, 2009","126.0910","125.7260","126.3080","124.2710","-","0.74%"
"Aug 17, 2009","125.1700","124.6960","125.3250","123.8290","-","-1.84%"
"Aug 14, 2009","127.5110","130.9490","131.0210","127.3300","-","-2.64%"
"Aug 13, 2009","130.9630","132.7820","133.1040","130.9340","-","0.52%"
"Aug 12, 2009","130.2800","128.4120","130.7870","128.1740","-","1.12%"
"Aug 11, 2009","128.8370","130.7010","130.7850","128.2790","-","-0.73%"
"Aug 10, 2009","129.7870","130.8870","131.1830","129.4430","-","-0.35%"
"Aug 07, 2009","130.2410","130.2230","132.0350","129.9580","-","-0.12%"
"Aug 06, 2009","130.3980","132.2850","132.6330","129.6130","-","-1.90%"
"Aug 05, 2009","132.9180","132.4930","133.0170","131.1970","-","0.87%"
"Aug 04, 2009","131.7700","129.7930","132.4980","129.5990","-","0.40%"
"Aug 03, 2009","131.2460","129.8340","131.7960","129.4570","-","3.77%"
"Jul 31, 2009","126.4750","124.8560","126.5600","122.8140","-","1.87%"
"Jul 30, 2009","124.1590","121.1420","124.2480","121.0690","-","3.92%"
"Jul 29, 2009","119.4760","120.9700","121.4950","118.8760","-","-2.48%"
"Jul 28, 2009","122.5090","123.6340","123.9590","121.6700","-","-0.97%"
"Jul 27, 2009","123.7110","124.0560","124.1900","123.0500","-","0.32%"
"Jul 24, 2009","123.3160","123.3600","123.8030","122.8040","-","0.16%"
"Jul 23, 2009","123.1200","121.5860","123.5480","121.1930","-","1.24%"
"Jul 22, 2009","121.6160","120.5180","122.0750","119.8070","-","0.61%"
"Jul 21, 2009","120.8760","121.3300","122.8050","120.0760","-","-0.62%"
"Jul 20, 2009","121.6240","121.9390","122.0110","120.0950","-","1.11%"
"Jul 17, 2009","120.2890","118.1020","120.6230","117.7950","-","1.63%"
"Jul 16, 2009","118.3590","116.8720","118.4170","116.6520","-","0.74%"
"Jul 15, 2009","117.4890","117.4250","118.2010","117.1170","-","1.63%"
"Jul 14, 2009","115.5990","115.8780","116.2460","115.0630","-","1.34%"
"Jul 13, 2009","114.0750","113.4710","114.2820","112.6020","-","0.08%"
"Jul 10, 2009","113.9890","113.3910","114.1570","112.8910","-","-0.71%"
"Jul 09, 2009","114.8030","114.5980","115.2130","113.3970","-","1.38%"
"Jul 08, 2009","113.2370","115.4500","115.4840","113.0440","-","-2.59%"
"Jul 07, 2009","116.2500","119.2370","119.2370","115.9870","-","-1.57%"
"Jul 06, 2009","118.1090","117.2410","118.8710","117.0720","-","-2.40%"
"Jul 02, 2009","121.0190","122.0640","122.1900","120.6040","-","-2.09%"
"Jul 01, 2009","123.5970","123.7790","125.1560","123.0010","-","0.87%"
"Jun 30, 2009","122.5360","125.2810","125.5410","121.0110","-","-1.83%"
"Jun 29, 2009","124.8240","124.5120","125.2260","124.3100","-","0.73%"
"Jun 26, 2009","123.9190","125.1860","125.4030","123.2970","-","-0.74%"
"Jun 25, 2009","124.8410","123.7360","125.2140","116.7730","-","1.22%"
"Jun 24, 2009","123.3380","123.0320","124.2990","122.8970","-","0.43%"
"Jun 23, 2009","122.8090","121.7930","123.0450","120.9170","-","1.53%"
"Jun 22, 2009","120.9640","122.8210","122.8210","120.4170","-","-3.02%"
"Jun 19, 2009","124.7300","127.0150","127.2300","124.4750","-","-1.21%"
"Jun 18, 2009","126.2600","125.9660","126.8340","125.5650","-","-0.16%"
"Jun 17, 2009","126.4570","124.6490","126.6150","124.3860","-","0.61%"
"Jun 16, 2009","125.6880","127.9990","128.3260","125.2660","-","-0.27%"
"Jun 15, 2009","126.0300","126.7630","127.6450","125.4510","-","-2.22%"
"Jun 12, 2009","128.8920","129.3580","129.7760","128.3790","-","-1.70%"
"Jun 11, 2009","131.1160","129.3880","131.5850","128.8150","-","2.20%"
"Jun 10, 2009","128.2960","129.4280","129.4450","127.7970","-","0.04%"
