"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 26, 2010","1.02","1.03","1.03","1.02","-0","-1.03%"
"Aug 27, 2010","1.02","1.02","1.03","1.02","0","-0.08%"
"Aug 30, 2010","1.02","1.03","1.03","1.02","-0","-0.79%"
"Aug 31, 2010","1.01","1.02","1.03","1.01","-0","-1.4%"
"Sep 01, 2010","1.01","1.02","1.02","1.01","0","-0.37%"
"Sep 02, 2010","1.01","1.02","1.02","1.01","-0","-0.78%"
"Sep 03, 2010","1.01","1.01","1.02","1.01","0","-0.17%"
"Sep 06, 2010","1","1.02","1.02","1.01","-0","-1.24%"
"Sep 07, 2010","1.01","1.01","1.01","1.01","0","-0.3%"
"Sep 08, 2010","1.01","1.01","1.01","1.01","0","-0.45%"
"Sep 09, 2010","1.01","1.01","1.02","1.01","0","-0.06%"
"Sep 10, 2010","1.02","1.02","1.03","1.01","0","0%"
"Sep 13, 2010","1","1.02","1.02","1.01","-0","-1.53%"
"Sep 14, 2010","0.99","1.01","1.01","0.99","-0","-1.63%"
"Sep 15, 2010","1","1","1","0.99","0","0.11%"
"Sep 16, 2010","1.01","1","1.02","1","0","0.89%"
"Sep 17, 2010","1","1.02","1.02","1.01","-0","-1.06%"
"Sep 20, 2010","1","1.01","1.01","1","-0","-1.08%"
"Sep 21, 2010","0.99","1","1.01","1","-0","-1.29%"
"Sep 22, 2010","0.98","1","1","0.98","-0","-1.39%"
"Sep 23, 2010","0.98","0.99","0.99","0.98","-0","-0.49%"
"Sep 24, 2010","0.98","0.99","0.99","0.98","-0","-0.82%"
"Sep 27, 2010","0.98","0.98","0.99","0.98","0","-0.26%"
"Sep 28, 2010","0.97","0.99","0.99","0.97","-0","-1.42%"
"Sep 29, 2010","0.97","0.98","0.98","0.97","0","-0.43%"
"Sep 30, 2010","0.98","0.98","0.98","0.97","0","0.06%"
"Oct 01, 2010","0.97","0.98","0.98","0.97","-0","-1.29%"
"Oct 04, 2010","0.97","0.98","0.98","0.97","-0","-0.85%"
"Oct 05, 2010","0.96","0.97","0.97","0.96","-0","-1.14%"
"Oct 06, 2010","0.96","0.96","0.97","0.96","-0","-0.76%"
"Oct 07, 2010","0.96","0.96","0.97","0.96","0","-0.07%"
"Oct 08, 2010","0.96","0.97","0.97","0.96","-0","-0.8%"
"Oct 11, 2010","0.96","0.96","0.97","0.96","0","-0.09%"
"Oct 12, 2010","0.95","0.97","0.97","0.96","-0","-1.33%"
"Oct 13, 2010","0.95","0.96","0.96","0.95","-0","-0.49%"
"Oct 14, 2010","0.95","0.96","0.96","0.95","-0","-0.63%"
"Oct 15, 2010","0.95","0.96","0.96","0.95","0","-0.12%"
"Oct 18, 2010","0.95","0.96","0.96","0.95","0","-0.4%"
"Oct 19, 2010","0.97","0.96","0.98","0.96","0","0.8%"
"Oct 20, 2010","0.96","0.97","0.97","0.96","-0","-1.47%"
"Oct 21, 2010","0.96","0.96","0.97","0.96","0","0.17%"
"Oct 22, 2010","0.97","0.97","0.98","0.97","0","0.49%"
"Oct 25, 2010","0.97","0.98","0.98","0.97","-0","-0.92%"
"Oct 26, 2010","0.98","0.97","0.99","0.97","0","0.7%"
"Oct 27, 2010","0.98","0.98","0.99","0.98","0","-0%"
"Oct 28, 2010","0.98","0.99","0.99","0.98","-0","-0.99%"
"Oct 29, 2010","0.98","0.98","0.99","0.98","-0","-0.65%"
"Nov 01, 2010","0.99","0.98","1","0.98","0","0.53%"
"Nov 02, 2010","0.97","0.99","0.99","0.98","-0","-1.71%"
"Nov 03, 2010","0.97","0.98","0.98","0.97","-0","-1.2%"
"Nov 04, 2010","0.95","0.97","0.97","0.96","-0","-1.93%"
"Nov 05, 2010","0.96","0.96","0.96","0.95","0","-0.05%"
"Nov 08, 2010","0.96","0.96","0.97","0.96","0","0.22%"
"Nov 09, 2010","0.96","0.97","0.97","0.96","0","-0.33%"
"Nov 10, 2010","0.97","0.97","0.98","0.97","0","-0.24%"
"Nov 11, 2010","0.97","0.97","0.98","0.97","0","0.12%"
"Nov 12, 2010","0.98","0.98","0.98","0.97","0","-0.01%"
"Nov 15, 2010","0.98","0.98","0.99","0.98","0","0.13%"
"Nov 16, 2010","0.99","0.98","1","0.98","0","0.66%"
"Nov 17, 2010","0.99","1","1","0.99","-0","-1.05%"
"Nov 18, 2010","0.99","0.99","1","0.99","0","0.01%"
"Nov 19, 2010","0.99","1","1","0.99","-0","-0.79%"
"Nov 22, 2010","0.98","0.99","0.99","0.99","-0","-0.92%"
"Nov 23, 2010","0.99","0.99","1","0.98","0","0.41%"
"Nov 24, 2010","0.99","1","1","0.99","-0","-0.69%"
"Nov 25, 2010","1","0.99","1","0.99","0","0.1%"
"Nov 26, 2010","1","1","1.01","1","0","-0.16%"
"Nov 29, 2010","1","1","1","1","-0","-0.65%"
"Nov 30, 2010","1","1","1","0.99","0","-0.3%"
"Dec 01, 2010","1","1","1.01","1","0","-0.46%"
"Dec 02, 2010","0.99","1","1.01","0.99","-0","-1.45%"
"Dec 03, 2010","0.97","0.99","0.99","0.97","-0","-2.41%"
"Dec 06, 2010","0.98","0.97","0.99","0.97","0","0.24%"
"Dec 07, 2010","0.98","0.98","0.99","0.98","0","0.13%"
"Dec 08, 2010","0.98","0.99","0.99","0.98","-0","-0.63%"
"Dec 09, 2010","0.98","0.99","0.99","0.98","-0","-0.78%"
"Dec 10, 2010","0.98","0.98","0.98","0.98","-0","-0.67%"
"Dec 13, 2010","0.96","0.98","0.98","0.96","-0","-1.89%"
"Dec 14, 2010","0.96","0.97","0.97","0.96","-0","-1.17%"
"Dec 15, 2010","0.96","0.96","0.97","0.96","0","0.17%"
"Dec 16, 2010","0.96","0.97","0.97","0.96","-0","-0.76%"
"Dec 17, 2010","0.96","0.96","0.97","0.96","0","-0.02%"
"Dec 20, 2010","0.96","0.97","0.97","0.96","-0","-0.98%"
"Dec 21, 2010","0.95","0.96","0.96","0.96","-0","-1.19%"
"Dec 22, 2010","0.95","0.96","0.96","0.95","-0","-1.14%"
"Dec 23, 2010","0.95","0.95","0.97","0.95","0","0.17%"
"Dec 24, 2010","0.96","0.96","0.96","0.96","0","0.09%"
"Dec 27, 2010","0.95","0.96","0.96","0.96","-0","-0.99%"
"Dec 28, 2010","0.95","0.96","0.96","0.94","-0","-1.16%"
"Dec 29, 2010","0.94","0.95","0.95","0.94","-0","-1.23%"
"Dec 30, 2010","0.93","0.94","0.94","0.93","-0","-1.53%"
"Dec 31, 2010","0.93","0.93","0.94","0.93","0","-0.47%"
"Jan 03, 2011","0.93","0.93","0.94","0.93","-0","-0.25%"
"Jan 04, 2011","0.94","0.93","0.95","0.93","0","0.93%"
"Jan 05, 2011","0.96","0.95","0.97","0.95","0","1.51%"
"Jan 06, 2011","0.96","0.97","0.97","0.96","-0","-0.48%"
"Jan 07, 2011","0.96","0.97","0.97","0.96","0","-0.32%"
"Jan 10, 2011","0.96","0.97","0.97","0.96","-0","-0.54%"
"Jan 11, 2011","0.97","0.97","0.98","0.97","0","0.31%"
"Jan 12, 2011","0.96","0.97","0.98","0.97","-0","-1.12%"
"Jan 13, 2011","0.96","0.97","0.98","0.96","-0","-0.79%"
"Jan 14, 2011","0.96","0.96","0.97","0.96","-0","-0.54%"
"Jan 17, 2011","0.96","0.96","0.97","0.96","0","-0.38%"
"Jan 18, 2011","0.96","0.96","0.97","0.96","-0","-0.55%"
"Jan 19, 2011","0.95","0.96","0.96","0.95","-0","-1.28%"
"Jan 20, 2011","0.96","0.96","0.97","0.95","0","0.67%"
"Jan 21, 2011","0.95","0.97","0.97","0.96","-0","-1.35%"
"Jan 24, 2011","0.94","0.96","0.96","0.95","-0","-1.41%"
"Jan 25, 2011","0.94","0.95","0.95","0.94","-0","-1.2%"
"Jan 26, 2011","0.94","0.94","0.95","0.94","0","-0.46%"
"Jan 27, 2011","0.94","0.94","0.95","0.94","0","-0.08%"
"Jan 28, 2011","0.94","0.95","0.95","0.94","-0","-0.91%"
"Jan 31, 2011","0.94","0.94","0.94","0.94","0","-0.29%"
"Feb 01, 2011","0.93","0.94","0.95","0.93","-0","-1.31%"
"Feb 02, 2011","0.94","0.94","0.94","0.93","0","-0.02%"
"Feb 03, 2011","0.94","0.94","0.95","0.94","0","0.23%"
"Feb 04, 2011","0.95","0.95","0.96","0.95","0","0.46%"
"Feb 07, 2011","0.95","0.95","0.96","0.95","-0","-0.44%"
"Feb 08, 2011","0.96","0.95","0.96","0.95","0","0.41%"
"Feb 09, 2011","0.95","0.96","0.97","0.96","-0","-0.98%"
"Feb 10, 2011","0.96","0.96","0.97","0.96","0","0.63%"
"Feb 11, 2011","0.97","0.97","0.98","0.97","0","-0.03%"
"Feb 14, 2011","0.97","0.97","0.97","0.97","-0","-0.79%"
"Feb 15, 2011","0.96","0.97","0.97","0.97","-0","-0.93%"
"Feb 16, 2011","0.95","0.97","0.97","0.96","-0","-1.2%"
"Feb 17, 2011","0.94","0.96","0.96","0.95","-0","-1.47%"
"Feb 18, 2011","0.94","0.95","0.95","0.94","-0","-0.97%"
"Feb 21, 2011","0.94","0.94","0.95","0.94","0","-0.25%"
"Feb 22, 2011","0.93","0.95","0.95","0.94","-0","-1.34%"
"Feb 23, 2011","0.93","0.94","0.94","0.93","-0","-1.08%"
"Feb 24, 2011","0.92","0.93","0.93","0.92","-0","-1.2%"
"Feb 25, 2011","0.92","0.92","0.93","0.92","0","-0.12%"
"Feb 28, 2011","0.92","0.93","0.93","0.93","0","-0.4%"
"Mar 01, 2011","0.92","0.93","0.93","0.93","-0","-0.53%"
"Mar 02, 2011","0.92","0.93","0.93","0.92","-0","-0.97%"
"Mar 03, 2011","0.93","0.92","0.93","0.92","0","0.45%"
"Mar 04, 2011","0.92","0.93","0.93","0.92","-0","-1.28%"
"Mar 07, 2011","0.92","0.93","0.93","0.92","0","-0.46%"
"Mar 08, 2011","0.93","0.93","0.94","0.93","0","0.51%"
"Mar 09, 2011","0.93","0.94","0.94","0.93","-0","-1.06%"
"Mar 10, 2011","0.93","0.93","0.94","0.93","0","-0.25%"
"Mar 11, 2011","0.93","0.93","0.94","0.93","-0","-0.69%"
"Mar 14, 2011","0.92","0.93","0.93","0.92","-0","-0.84%"
"Mar 15, 2011","0.92","0.92","0.93","0.92","-0","-1.03%"
"Mar 16, 2011","0.9","0.92","0.92","0.89","-0","-1.95%"
"Mar 17, 2011","0.89","0.9","0.91","0.9","-0","-0.54%"
"Mar 18, 2011","0.9","0.9","0.91","0.9","0","-0.2%"
"Mar 21, 2011","0.9","0.9","0.91","0.9","0","-0.29%"
"Mar 22, 2011","0.9","0.9","0.91","0.9","-0","-0.58%"
"Mar 23, 2011","0.9","0.9","0.91","0.9","0","-0.03%"
"Mar 24, 2011","0.9","0.91","0.91","0.9","0","-0.45%"
"Mar 25, 2011","0.92","0.91","0.92","0.91","0","0.8%"
"Mar 28, 2011","0.91","0.92","0.92","0.92","-0","-1.11%"
"Mar 29, 2011","0.92","0.92","0.92","0.91","0","-0.1%"
"Mar 30, 2011","0.91","0.92","0.93","0.92","-0","-0.53%"
"Mar 31, 2011","0.92","0.92","0.92","0.91","0","-0.4%"
"Apr 01, 2011","0.92","0.92","0.93","0.92","0","-0.05%"
"Apr 04, 2011","0.92","0.93","0.93","0.92","0","-0.6%"
"Apr 05, 2011","0.92","0.92","0.93","0.92","0","-0.37%"
"Apr 06, 2011","0.91","0.92","0.93","0.91","-0","-1.23%"
"Apr 07, 2011","0.91","0.92","0.92","0.92","-0","-0.71%"
"Apr 08, 2011","0.9","0.92","0.92","0.91","-0","-1.51%"
"Apr 11, 2011","0.9","0.91","0.91","0.9","0","-0.77%"
"Apr 12, 2011","0.89","0.91","0.91","0.89","-0","-1.48%"
"Apr 13, 2011","0.89","0.9","0.9","0.89","-0","-0.67%"
"Apr 14, 2011","0.89","0.9","0.9","0.89","-0","-0.8%"
"Apr 15, 2011","0.89","0.89","0.9","0.89","0","-0.46%"
"Apr 18, 2011","0.89","0.89","0.9","0.89","0","-0.14%"
"Apr 19, 2011","0.89","0.9","0.9","0.89","0","-0.09%"
"Apr 20, 2011","0.88","0.9","0.9","0.89","-0","-1.63%"
"Apr 21, 2011","0.88","0.89","0.89","0.88","-0","-0.75%"
"Apr 22, 2011","0.88","0.89","0.89","0.88","-0","-0.49%"
"Apr 25, 2011","0.88","0.88","0.89","0.88","-0","-0.74%"
"Apr 26, 2011","0.87","0.88","0.89","0.87","-0","-1.73%"
"Apr 27, 2011","0.87","0.87","0.88","0.87","0","0.1%"
"Apr 28, 2011","0.87","0.88","0.88","0.87","-0","-0.72%"
"Apr 29, 2011","0.86","0.87","0.87","0.86","-0","-1.36%"
"May 02, 2011","0.86","0.86","0.87","0.86","0","-0.26%"
"May 03, 2011","0.86","0.87","0.87","0.86","-0","-1.01%"
"May 04, 2011","0.86","0.86","0.86","0.86","-0","-0.5%"
"May 05, 2011","0.87","0.86","0.87","0.86","0","0.57%"
"May 06, 2011","0.87","0.87","0.88","0.87","0","0.56%"
"May 09, 2011","0.87","0.88","0.88","0.87","-0","-1.06%"
"May 10, 2011","0.88","0.87","0.88","0.87","0","0.58%"
"May 11, 2011","0.88","0.88","0.89","0.88","0","0.14%"
"May 12, 2011","0.88","0.89","0.89","0.88","-0","-0.64%"
"May 13, 2011","0.89","0.88","0.89","0.88","0","0.43%"
"May 16, 2011","0.88","0.89","0.89","0.88","-0","-1.4%"
"May 17, 2011","0.88","0.88","0.89","0.88","-0","-1.05%"
"May 18, 2011","0.88","0.88","0.88","0.88","0","-0.32%"
"May 19, 2011","0.88","0.88","0.89","0.88","-0","-0.53%"
"May 20, 2011","0.87","0.88","0.89","0.87","-0","-0.79%"
"May 23, 2011","0.88","0.88","0.89","0.88","0","0.79%"
"May 24, 2011","0.88","0.89","0.89","0.88","-0","-1.4%"
"May 25, 2011","0.87","0.88","0.88","0.87","-0","-1.25%"
"May 26, 2011","0.86","0.87","0.87","0.86","-0","-1.33%"
"May 27, 2011","0.84","0.87","0.87","0.85","-0","-2.36%"
"May 30, 2011","0.84","0.85","0.85","0.85","0","-0.69%"
"May 31, 2011","0.85","0.85","0.85","0.85","0","-0.16%"
"Jun 01, 2011","0.84","0.85","0.85","0.84","-0","-1.59%"
"Jun 02, 2011","0.84","0.84","0.85","0.84","0","-0.4%"
"Jun 03, 2011","0.83","0.84","0.84","0.83","-0","-1.53%"
"Jun 06, 2011","0.83","0.83","0.84","0.83","0","-0.28%"
"Jun 07, 2011","0.83","0.83","0.84","0.83","0","-0.25%"
"Jun 08, 2011","0.83","0.84","0.84","0.83","-0","-0.51%"
"Jun 09, 2011","0.84","0.84","0.84","0.84","0","0.12%"
"Jun 10, 2011","0.84","0.84","0.84","0.84","0","-0.25%"
"Jun 13, 2011","0.83","0.84","0.85","0.84","-0","-1.08%"
"Jun 14, 2011","0.84","0.84","0.85","0.83","0","0.52%"
"Jun 15, 2011","0.85","0.84","0.85","0.84","0","0.33%"
"Jun 16, 2011","0.84","0.85","0.85","0.85","-0","-0.83%"
"Jun 17, 2011","0.84","0.85","0.85","0.84","-0","-0.54%"
"Jun 20, 2011","0.84","0.85","0.85","0.84","-0","-1.02%"
"Jun 21, 2011","0.84","0.84","0.85","0.84","-0","-0.71%"
"Jun 22, 2011","0.84","0.84","0.84","0.83","-0","-0.68%"
"Jun 23, 2011","0.83","0.84","0.84","0.84","-0","-0.68%"
"Jun 24, 2011","0.83","0.84","0.84","0.83","-0","-1.07%"
"Jun 27, 2011","0.83","0.83","0.84","0.83","0","-0.57%"
"Jun 28, 2011","0.83","0.83","0.84","0.83","-0","-0.65%"
"Jun 29, 2011","0.83","0.83","0.84","0.83","0","-0.28%"
"Jun 30, 2011","0.84","0.83","0.85","0.83","0","0.49%"
"Jul 01, 2011","0.84","0.84","0.85","0.84","0","0.22%"
"Jul 04, 2011","0.84","0.85","0.85","0.85","0","-0.33%"
"Jul 05, 2011","0.84","0.85","0.85","0.84","-0","-1.36%"
"Jul 06, 2011","0.84","0.84","0.84","0.84","-0","-0.63%"
"Jul 07, 2011","0.84","0.84","0.85","0.84","0","0.2%"
"Jul 08, 2011","0.83","0.84","0.85","0.84","-0","-1.47%"
"Jul 11, 2011","0.83","0.84","0.84","0.83","-0","-0.63%"
"Jul 12, 2011","0.83","0.84","0.84","0.83","-0","-1%"
"Jul 13, 2011","0.81","0.83","0.83","0.81","-0","-3.06%"
"Jul 14, 2011","0.81","0.81","0.82","0.81","0","0.01%"
"Jul 15, 2011","0.81","0.81","0.82","0.81","0","-0.28%"
"Jul 18, 2011","0.81","0.81","0.82","0.81","0","0.27%"
"Jul 19, 2011","0.82","0.82","0.83","0.82","0","0.5%"
"Jul 20, 2011","0.82","0.82","0.83","0.82","-0","-0.71%"
"Jul 21, 2011","0.81","0.82","0.82","0.81","-0","-1.06%"
"Jul 22, 2011","0.82","0.82","0.82","0.82","0","-0.2%"
"Jul 25, 2011","0.8","0.81","0.82","0.8","-0","-1.45%"
"Jul 26, 2011","0.8","0.81","0.81","0.8","-0","-0.96%"
"Jul 27, 2011","0.8","0.8","0.8","0.8","-0","-0.49%"
"Jul 28, 2011","0.8","0.8","0.8","0.8","0","-0.43%"
"Jul 29, 2011","0.78","0.8","0.8","0.79","-0","-2.44%"
"Aug 01, 2011","0.78","0.79","0.8","0.77","-0","-1.42%"
"Aug 02, 2011","0.76","0.78","0.78","0.76","-0","-2.8%"
"Aug 03, 2011","0.77","0.77","0.78","0.76","0","0.14%"
"Aug 04, 2011","0.76","0.77","0.78","0.76","-0","-1.23%"
"Aug 05, 2011","0.76","0.76","0.77","0.76","0","-0.15%"
"Aug 08, 2011","0.75","0.76","0.77","0.75","-0","-1.38%"
"Aug 09, 2011","0.72","0.75","0.76","0.71","-0","-4.58%"
"Aug 10, 2011","0.72","0.72","0.73","0.72","0","-0.05%"
"Aug 11, 2011","0.76","0.73","0.77","0.72","0","4.52%"
"Aug 12, 2011","0.77","0.76","0.78","0.75","0","1.53%"
"Aug 15, 2011","0.78","0.79","0.8","0.78","0","-1.29%"
"Aug 16, 2011","0.79","0.78","0.8","0.78","0","1.01%"
"Aug 17, 2011","0.79","0.8","0.8","0.78","-0","-1.09%"
"Aug 18, 2011","0.79","0.79","0.8","0.79","0","0.01%"
"Aug 19, 2011","0.78","0.79","0.8","0.78","-0","-1.63%"
"Aug 22, 2011","0.79","0.79","0.79","0.78","0","-0.16%"
"Aug 23, 2011","0.79","0.79","0.79","0.79","0","-0.01%"
"Aug 24, 2011","0.79","0.79","0.8","0.79","0","-0.09%"
"Aug 25, 2011","0.79","0.8","0.8","0.79","-0","-0.77%"
"Aug 26, 2011","0.8","0.79","0.82","0.79","0","1.11%"
"Aug 29, 2011","0.81","0.81","0.82","0.81","0","0.5%"
"Aug 30, 2011","0.82","0.82","0.82","0.81","0","-0.07%"
"Aug 31, 2011","0.8","0.82","0.82","0.8","-0","-2.31%"
"Sep 01, 2011","0.79","0.8","0.81","0.79","-0","-1.8%"
"Sep 02, 2011","0.78","0.79","0.79","0.77","-0","-1.22%"
"Sep 05, 2011","0.78","0.79","0.79","0.78","-0","-1.02%"
"Sep 06, 2011","0.86","0.78","0.86","0.78","0","9.17%"
"Sep 07, 2011","0.85","0.86","0.86","0.85","-0","-0.74%"
"Sep 08, 2011","0.87","0.86","0.88","0.86","0","1.36%"
"Sep 09, 2011","0.88","0.87","0.89","0.87","0","0.55%"
"Sep 12, 2011","0.88","0.89","0.89","0.88","-0","-1.03%"
"Sep 13, 2011","0.88","0.88","0.89","0.88","-0","-0.78%"
"Sep 14, 2011","0.87","0.88","0.89","0.87","-0","-0.91%"
"Sep 15, 2011","0.87","0.88","0.88","0.86","-0","-1.21%"
"Sep 16, 2011","0.87","0.87","0.88","0.87","0","0.21%"
"Sep 19, 2011","0.88","0.88","0.89","0.88","0","-0.07%"
"Sep 20, 2011","0.88","0.89","0.89","0.88","0","-0.29%"
"Sep 21, 2011","0.9","0.89","0.9","0.89","0","1.01%"
"Sep 22, 2011","0.9","0.9","0.92","0.9","0","0.33%"
"Sep 23, 2011","0.9","0.91","0.91","0.9","-0","-0.64%"
"Sep 26, 2011","0.9","0.91","0.91","0.9","-0","-0.85%"
"Sep 27, 2011","0.89","0.9","0.91","0.89","-0","-1.15%"
"Sep 28, 2011","0.9","0.9","0.9","0.89","0","0.13%"
"Sep 29, 2011","0.89","0.9","0.9","0.89","-0","-1%"
"Sep 30, 2011","0.9","0.9","0.91","0.9","0","0.71%"
"Oct 03, 2011","0.92","0.91","0.92","0.91","0","0.75%"
"Oct 04, 2011","0.91","0.92","0.93","0.91","-0","-0.73%"
"Oct 05, 2011","0.92","0.92","0.93","0.92","0","0.07%"
"Oct 06, 2011","0.91","0.92","0.93","0.92","-0","-0.88%"
"Oct 07, 2011","0.92","0.92","0.93","0.91","0","0.36%"
"Oct 10, 2011","0.9","0.93","0.93","0.9","-0","-2.79%"
"Oct 11, 2011","0.9","0.9","0.91","0.9","0","-0.01%"
"Oct 12, 2011","0.89","0.91","0.91","0.89","-0","-1.83%"
"Oct 13, 2011","0.9","0.9","0.9","0.89","0","-0.07%"
"Oct 14, 2011","0.89","0.9","0.9","0.89","-0","-1.39%"
"Oct 17, 2011","0.89","0.89","0.9","0.89","0","0.22%"
"Oct 18, 2011","0.9","0.9","0.9","0.89","0","-0.33%"
"Oct 19, 2011","0.9","0.9","0.9","0.9","0","-0.09%"
"Oct 20, 2011","0.89","0.9","0.91","0.89","-0","-1.53%"
"Oct 21, 2011","0.88","0.89","0.9","0.88","-0","-1.68%"
"Oct 24, 2011","0.88","0.88","0.89","0.88","-0","-0.94%"
"Oct 25, 2011","0.87","0.88","0.88","0.88","-0","-0.6%"
"Oct 26, 2011","0.88","0.88","0.89","0.87","0","-0.2%"
"Oct 27, 2011","0.86","0.88","0.88","0.86","-0","-2.85%"
"Oct 28, 2011","0.86","0.86","0.87","0.86","0","-0.07%"
"Oct 31, 2011","0.87","0.86","0.88","0.86","0","1.24%"
"Nov 01, 2011","0.88","0.88","0.9","0.88","0","0.89%"
"Nov 02, 2011","0.88","0.89","0.89","0.88","-0","-0.8%"
"Nov 03, 2011","0.87","0.89","0.89","0.88","-0","-1.41%"
"Nov 04, 2011","0.88","0.88","0.89","0.88","0","0.27%"
"Nov 07, 2011","0.9","0.89","0.9","0.89","0","0.74%"
"Nov 08, 2011","0.89","0.9","0.91","0.89","-0","-1.21%"
"Nov 09, 2011","0.91","0.89","0.91","0.89","0","1.33%"
"Nov 10, 2011","0.9","0.91","0.91","0.9","-0","-1.02%"
"Nov 11, 2011","0.9","0.91","0.91","0.9","-0","-1.12%"
"Nov 14, 2011","0.9","0.9","0.91","0.9","0","0.55%"
"Nov 15, 2011","0.91","0.91","0.92","0.91","0","0.56%"
"Nov 16, 2011","0.92","0.92","0.92","0.91","0","-0.08%"
"Nov 17, 2011","0.92","0.92","0.92","0.92","0","-0.42%"
"Nov 18, 2011","0.91","0.92","0.92","0.91","-0","-1.05%"
"Nov 21, 2011","0.91","0.92","0.92","0.91","0","-0.35%"
"Nov 22, 2011","0.91","0.92","0.92","0.91","-0","-0.94%"
"Nov 23, 2011","0.92","0.91","0.92","0.91","0","0.23%"
"Nov 24, 2011","0.92","0.92","0.92","0.92","0","-0.36%"
"Nov 25, 2011","0.93","0.92","0.93","0.92","0","0.54%"
"Nov 28, 2011","0.92","0.93","0.93","0.92","-0","-0.99%"
"Nov 29, 2011","0.92","0.92","0.92","0.91","-0","-0.62%"
"Nov 30, 2011","0.91","0.92","0.93","0.91","-0","-1.29%"
"Dec 01, 2011","0.91","0.91","0.92","0.91","0","-0.27%"
"Dec 02, 2011","0.92","0.92","0.92","0.91","0","0.16%"
"Dec 05, 2011","0.92","0.92","0.92","0.92","0","-0.33%"
"Dec 06, 2011","0.92","0.92","0.93","0.92","0","-0.06%"
"Dec 07, 2011","0.92","0.93","0.93","0.92","-0","-0.57%"
"Dec 08, 2011","0.92","0.92","0.93","0.92","0","-0.32%"
"Dec 09, 2011","0.92","0.93","0.93","0.92","-0","-0.76%"
"Dec 12, 2011","0.93","0.93","0.94","0.92","0","0.93%"
"Dec 13, 2011","0.94","0.94","0.95","0.93","0","0.34%"
"Dec 14, 2011","0.95","0.95","0.95","0.94","0","0.33%"
"Dec 15, 2011","0.93","0.95","0.95","0.94","-0","-1.96%"
"Dec 16, 2011","0.93","0.94","0.94","0.94","-0","-0.85%"
"Dec 19, 2011","0.93","0.94","0.94","0.93","0","-0.4%"
"Dec 20, 2011","0.93","0.94","0.94","0.93","-0","-1.05%"
"Dec 21, 2011","0.93","0.93","0.94","0.92","0","0.06%"
"Dec 22, 2011","0.93","0.94","0.94","0.93","-0","-0.55%"
"Dec 23, 2011","0.93","0.94","0.94","0.93","0","-0.35%"
"Dec 26, 2011","0.93","0.94","0.94","0.94","0","-0.41%"
"Dec 27, 2011","0.93","0.94","0.94","0.93","-0","-0.76%"
"Dec 28, 2011","0.94","0.93","0.94","0.93","0","0.51%"
"Dec 29, 2011","0.94","0.94","0.95","0.94","-0","-0.8%"
"Dec 30, 2011","0.93","0.94","0.94","0.93","-0","-0.6%"
"Jan 02, 2012","0.93","0.94","0.94","0.94","0","-0.33%"
"Jan 03, 2012","0.93","0.94","0.94","0.93","-0","-1.28%"
"Jan 04, 2012","0.94","0.93","0.94","0.93","0","0.63%"
"Jan 05, 2012","0.95","0.94","0.95","0.94","0","0.6%"
"Jan 06, 2012","0.95","0.95","0.96","0.95","0","-0.17%"
"Jan 09, 2012","0.94","0.96","0.96","0.95","-0","-1.53%"
"Jan 10, 2012","0.95","0.95","0.95","0.95","0","-0.19%"
"Jan 11, 2012","0.95","0.95","0.96","0.95","0","-0.19%"
"Jan 12, 2012","0.94","0.95","0.95","0.94","-0","-1.45%"
"Jan 13, 2012","0.95","0.94","0.96","0.94","0","0.4%"
"Jan 16, 2012","0.95","0.95","0.96","0.95","0","-0.32%"
"Jan 17, 2012","0.94","0.96","0.96","0.94","-0","-1.15%"
"Jan 18, 2012","0.93","0.95","0.95","0.94","-0","-1.54%"
"Jan 19, 2012","0.93","0.94","0.94","0.93","-0","-1.12%"
"Jan 20, 2012","0.93","0.93","0.94","0.93","0","-0.26%"
"Jan 23, 2012","0.92","0.94","0.94","0.93","-0","-1.54%"
"Jan 24, 2012","0.92","0.93","0.93","0.92","0","-0.38%"
"Jan 25, 2012","0.92","0.93","0.93","0.92","-0","-1.07%"
"Jan 26, 2012","0.92","0.92","0.92","0.92","-0","-0.48%"
"Jan 27, 2012","0.91","0.92","0.92","0.91","-0","-1.46%"
"Jan 30, 2012","0.91","0.91","0.92","0.91","0","0%"
"Jan 31, 2012","0.92","0.92","0.92","0.91","0","-0.16%"
"Feb 01, 2012","0.91","0.92","0.92","0.91","-0","-1.09%"
"Feb 02, 2012","0.91","0.91","0.92","0.91","0","-0.14%"
"Feb 03, 2012","0.91","0.92","0.92","0.91","0","-0.41%"
"Feb 06, 2012","0.91","0.92","0.93","0.92","0","-0.43%"
"Feb 07, 2012","0.91","0.92","0.92","0.91","-0","-1.25%"
"Feb 08, 2012","0.91","0.91","0.92","0.91","0","-0.36%"
"Feb 09, 2012","0.91","0.91","0.91","0.91","-0","-0.6%"
"Feb 10, 2012","0.91","0.91","0.92","0.91","0","0%"
"Feb 13, 2012","0.91","0.91","0.92","0.91","0","0.09%"
"Feb 14, 2012","0.92","0.92","0.92","0.91","0","-0.36%"
"Feb 15, 2012","0.92","0.92","0.93","0.92","0","0.03%"
"Feb 16, 2012","0.91","0.92","0.93","0.92","-0","-1.03%"
"Feb 17, 2012","0.92","0.92","0.92","0.92","0","-0.38%"
"Feb 20, 2012","0.91","0.91","0.92","0.91","-0","-0.6%"
